annee;date;arbre;cultivar;bloc;taille;nbfruit;masse
2009/2010;28/01/2010;C16;cogshall;bloc1;taille02;2;1092,4
2009/2010;04/02/2010;C16;cogshall;bloc1;taille02;1;461
2009/2010;08/02/2010;C16;cogshall;bloc1;taille02;3;1353
2009/2010;04/12/2009;C17;cogshall;bloc1;bordure;2;700
2009/2010;08/12/2009;C17;cogshall;bloc1;bordure;1;183,2
2009/2010;21/12/2009;C17;cogshall;bloc1;bordure;4;1455,1
2009/2010;24/12/2009;C17;cogshall;bloc1;bordure;6;1997,9
2009/2010;28/12/2009;C17;cogshall;bloc1;bordure;4;1388,3
2009/2010;31/12/2009;C17;cogshall;bloc1;bordure;2;726,5
2009/2010;04/01/2010;C17;cogshall;bloc1;bordure;8;2867,9
2009/2010;07/01/2010;C17;cogshall;bloc1;bordure;6;2487
2009/2010;11/01/2010;C17;cogshall;bloc1;bordure;15;6680,4
2009/2010;14/01/2010;C17;cogshall;bloc1;bordure;5;2141
2009/2010;18/01/2010;C17;cogshall;bloc1;bordure;1;499,1
2009/2010;21/01/2010;C17;cogshall;bloc1;bordure;1;231,7
2009/2010;25/01/2010;C17;cogshall;bloc1;bordure;2;1174,2
2009/2010;28/01/2010;C17;cogshall;bloc1;bordure;3;1956,9
2009/2010;13/11/2009;C2;cogshall;bloc1;tem;1;207
2009/2010;04/12/2009;C2;cogshall;bloc1;tem;5;830
2009/2010;17/12/2009;C2;cogshall;bloc1;tem;2;572
2009/2010;24/12/2009;C2;cogshall;bloc1;tem;5;1963,7
2009/2010;28/12/2009;C2;cogshall;bloc1;tem;3;1167,7
2009/2010;31/12/2009;C2;cogshall;bloc1;tem;3;1005,4
2009/2010;04/01/2010;C2;cogshall;bloc1;tem;7;2949
2009/2010;07/01/2010;C2;cogshall;bloc1;tem;6;2146,7
2009/2010;11/01/2010;C2;cogshall;bloc1;tem;5;2000
2009/2010;14/01/2010;C2;cogshall;bloc1;tem;10;4267
2009/2010;18/01/2010;C2;cogshall;bloc1;tem;4;1640
2009/2010;21/01/2010;C2;cogshall;bloc1;tem;9;4056
2009/2010;25/01/2010;C2;cogshall;bloc1;tem;3;1001
2009/2010;28/01/2010;C2;cogshall;bloc1;tem;6;2737
2009/2010;01/02/2010;C2;cogshall;bloc1;tem;4;1645
2009/2010;27/11/2009;C3;cogshall;bloc1;tem;1;143
2009/2010;04/12/2009;C3;cogshall;bloc1;tem;3;912
2009/2010;08/12/2009;C3;cogshall;bloc1;tem;4;1209,1
2009/2010;10/12/2009;C3;cogshall;bloc1;tem;6;1681,6
2009/2010;14/12/2009;C3;cogshall;bloc1;tem;13;3480
2009/2010;17/12/2009;C3;cogshall;bloc1;tem;6;1770,5
2009/2010;21/12/2009;C3;cogshall;bloc1;tem;15;5212,4
2009/2010;24/12/2009;C3;cogshall;bloc1;tem;15;4797,7
2009/2010;28/12/2009;C3;cogshall;bloc1;tem;25;8519,3
2009/2010;31/12/2009;C3;cogshall;bloc1;tem;21;6783,4
2009/2010;04/01/2010;C3;cogshall;bloc1;tem;31;11795
2009/2010;07/01/2010;C3;cogshall;bloc1;tem;23;8837,3
2009/2010;11/01/2010;C3;cogshall;bloc1;tem;24;9473
2009/2010;14/01/2010;C3;cogshall;bloc1;tem;24;8311
2009/2010;18/01/2010;C3;cogshall;bloc1;tem;10;3657
2009/2010;21/01/2010;C3;cogshall;bloc1;tem;9;3549
2009/2010;25/01/2010;C3;cogshall;bloc1;tem;7;2410
2009/2010;28/01/2010;C3;cogshall;bloc1;tem;3;1317
2009/2010;08/02/2010;C3;cogshall;bloc1;tem;1;260
2009/2010;08/12/2009;C4;cogshall;bloc1;tem;1;167,6
2009/2010;14/12/2009;C4;cogshall;bloc1;tem;8;2287
2009/2010;17/12/2009;C4;cogshall;bloc1;tem;1;202,6
2009/2010;18/12/2009;C4;cogshall;bloc1;tem;1;410,2
2009/2010;21/12/2009;C4;cogshall;bloc1;tem;7;2396,4
2009/2010;24/12/2009;C4;cogshall;bloc1;tem;5;1601,9
2009/2010;28/12/2009;C4;cogshall;bloc1;tem;10;3680,6
2009/2010;31/12/2009;C4;cogshall;bloc1;tem;15;5295,8
2009/2010;04/01/2010;C4;cogshall;bloc1;tem;15;5438,3
2009/2010;07/01/2010;C4;cogshall;bloc1;tem;9;2719
2009/2010;11/01/2010;C4;cogshall;bloc1;tem;16;6408
2009/2010;14/01/2010;C4;cogshall;bloc1;tem;10;4293
2009/2010;18/01/2010;C4;cogshall;bloc1;tem;12;4701
2009/2010;21/01/2010;C4;cogshall;bloc1;tem;3;1216
2009/2010;25/01/2010;C4;cogshall;bloc1;tem;2;821
2009/2010;28/01/2010;C4;cogshall;bloc1;tem;2;779
2009/2010;01/02/2010;C4;cogshall;bloc1;tem;1;387
2009/2010;27/11/2009;C5;cogshall;bloc1;tem;1;165
2009/2010;04/12/2009;C5;cogshall;bloc1;tem;1;386
2009/2010;14/12/2009;C5;cogshall;bloc1;tem;2;643,9
2009/2010;17/12/2009;C5;cogshall;bloc1;tem;4;1562,5
2009/2010;24/12/2009;C5;cogshall;bloc1;tem;11;3708,6
2009/2010;28/12/2009;C5;cogshall;bloc1;tem;11;3782
2009/2010;31/12/2009;C5;cogshall;bloc1;tem;4;1375,4
2009/2010;04/01/2010;C5;cogshall;bloc1;tem;21;8409
2009/2010;07/01/2010;C5;cogshall;bloc1;tem;10;3282
2009/2010;11/01/2010;C5;cogshall;bloc1;tem;16;6574
2009/2010;14/01/2010;C5;cogshall;bloc1;tem;16;7287
2009/2010;18/01/2010;C5;cogshall;bloc1;tem;10;4786
2009/2010;21/01/2010;C5;cogshall;bloc1;tem;2;898
2009/2010;25/01/2010;C5;cogshall;bloc1;tem;4;1844
2009/2010;28/01/2010;C5;cogshall;bloc1;tem;2;910
2009/2010;04/12/2009;C6;cogshall;bloc1;tem;5;684,8
2009/2010;08/12/2009;C6;cogshall;bloc1;tem;1;123,5
2009/2010;14/12/2009;C6;cogshall;bloc1;tem;12;3193,5
2009/2010;17/12/2009;C6;cogshall;bloc1;tem;9;3076,8
2009/2010;21/12/2009;C6;cogshall;bloc1;tem;5;1545,4
2009/2010;24/12/2009;C6;cogshall;bloc1;tem;8;2739,44
2009/2010;28/12/2009;C6;cogshall;bloc1;tem;2;409,4
2009/2010;31/12/2009;C6;cogshall;bloc1;tem;3;1027,1
2009/2010;04/01/2010;C6;cogshall;bloc1;tem;6;1929,5
2009/2010;07/01/2010;C6;cogshall;bloc1;tem;10;3605,2
2009/2010;11/01/2010;C6;cogshall;bloc1;tem;5;1784
2009/2010;14/01/2010;C6;cogshall;bloc1;tem;2;938
2009/2010;18/01/2010;C6;cogshall;bloc1;tem;3;1315
2009/2010;21/01/2010;C6;cogshall;bloc1;tem;2;886
2009/2010;28/01/2010;C6;cogshall;bloc1;tem;1;262
2009/2010;04/12/2009;C7;cogshall;bloc1;taille07;1;400
2009/2010;08/12/2009;C7;cogshall;bloc1;taille07;3;817,7
2009/2010;10/12/2009;C7;cogshall;bloc1;taille07;6;1263,1
2009/2010;14/12/2009;C7;cogshall;bloc1;taille07;9;3027,2
2009/2010;17/12/2009;C7;cogshall;bloc1;taille07;10;2944,6
2009/2010;21/12/2009;C7;cogshall;bloc1;taille07;7;2066,8
2009/2010;24/12/2009;C7;cogshall;bloc1;taille07;15;4537,8
2009/2010;28/12/2009;C7;cogshall;bloc1;taille07;20;6577,1
2009/2010;31/12/2009;C7;cogshall;bloc1;taille07;22;6991,5
2009/2010;04/01/2010;C7;cogshall;bloc1;taille07;43;14765,7
2009/2010;07/01/2010;C7;cogshall;bloc1;taille07;25;8841
2009/2010;11/01/2010;C7;cogshall;bloc1;taille07;27;11246,6
2009/2010;14/01/2010;C7;cogshall;bloc1;taille07;14;6279,8
2009/2010;18/01/2010;C7;cogshall;bloc1;taille07;14;6073,5
2009/2010;21/01/2010;C7;cogshall;bloc1;taille07;6;3041,9
2009/2010;25/01/2010;C7;cogshall;bloc1;taille07;3;1450,8
2009/2010;28/01/2010;C7;cogshall;bloc1;taille07;8;2811,5
2009/2010;01/02/2010;C7;cogshall;bloc1;taille07;1;380
2009/2010;08/02/2010;C7;cogshall;bloc1;taille07;1;392
2009/2010;04/12/2009;C8;cogshall;bloc1;taille07;3;700
2009/2010;08/12/2009;C8;cogshall;bloc1;taille07;4;1174,2
2009/2010;14/12/2009;C8;cogshall;bloc1;taille07;12;3527,2
2009/2010;17/12/2009;C8;cogshall;bloc1;taille07;14;3923,1
2009/2010;21/12/2009;C8;cogshall;bloc1;taille07;9;2889,5
2009/2010;24/12/2009;C8;cogshall;bloc1;taille07;15;4533,1
2009/2010;28/12/2009;C8;cogshall;bloc1;taille07;24;7402,3
2009/2010;31/12/2009;C8;cogshall;bloc1;taille07;16;4322
2009/2010;04/01/2010;C8;cogshall;bloc1;taille07;48;15268,3
2009/2010;07/01/2010;C8;cogshall;bloc1;taille07;10;3500
2009/2010;11/01/2010;C8;cogshall;bloc1;taille07;27;10304,2
2009/2010;14/01/2010;C8;cogshall;bloc1;taille07;12;4709,3
2009/2010;18/01/2010;C8;cogshall;bloc1;taille07;5;2224,7
2009/2010;21/01/2010;C8;cogshall;bloc1;taille07;4;1473,1
2009/2010;25/01/2010;C8;cogshall;bloc1;taille07;2;824,2
2009/2010;28/01/2010;C8;cogshall;bloc1;taille07;3;1137,3
2009/2010;27/11/2009;C9;cogshall;bloc1;taille07;3;716
2009/2010;01/12/2009;C9;cogshall;bloc1;taille07;2;602
2009/2010;04/12/2009;C9;cogshall;bloc1;taille07;1;134,6
2009/2010;08/12/2009;C9;cogshall;bloc1;taille07;1;188,7
2009/2010;10/12/2009;C9;cogshall;bloc1;taille07;2;672,5
2009/2010;14/12/2009;C9;cogshall;bloc1;taille07;3;547,4
2009/2010;17/12/2009;C9;cogshall;bloc1;taille07;3;920,9
2009/2010;21/12/2009;C9;cogshall;bloc1;taille07;5;1507,8
2009/2010;24/12/2009;C9;cogshall;bloc1;taille07;3;924,7
2009/2010;28/12/2009;C9;cogshall;bloc1;taille07;4;1461
2009/2010;31/12/2009;C9;cogshall;bloc1;taille07;4;1474,1
2009/2010;04/01/2010;C9;cogshall;bloc1;taille07;14;4371,1
2009/2010;07/01/2010;C9;cogshall;bloc1;taille07;22;7994
2009/2010;11/01/2010;C9;cogshall;bloc1;taille07;8;3029
2009/2010;14/01/2010;C9;cogshall;bloc1;taille07;8;3114
2009/2010;18/01/2010;C9;cogshall;bloc1;taille07;10;4207
2009/2010;21/01/2010;C9;cogshall;bloc1;taille07;10;4010
2009/2010;25/01/2010;C9;cogshall;bloc1;taille07;5;2070
2009/2010;28/01/2010;C9;cogshall;bloc1;taille07;4;1984
2009/2010;01/02/2010;C9;cogshall;bloc1;taille07;1;618
2009/2010;04/12/2009;D1;cogshall;bloc2;bordure;4;900
2009/2010;08/12/2009;D1;cogshall;bloc2;bordure;4;1058,8
2009/2010;10/12/2009;D1;cogshall;bloc2;bordure;4;1689,5
2009/2010;14/12/2009;D1;cogshall;bloc2;bordure;4;1344
2009/2010;17/12/2009;D1;cogshall;bloc2;bordure;10;3219,5
2009/2010;21/12/2009;D1;cogshall;bloc2;bordure;15;4463,7
2009/2010;24/12/2009;D1;cogshall;bloc2;bordure;13;4166,2
2009/2010;28/12/2009;D1;cogshall;bloc2;bordure;24;7711,3
2009/2010;31/12/2009;D1;cogshall;bloc2;bordure;12;3823,9
2009/2010;04/01/2010;D1;cogshall;bloc2;bordure;29;8921,4
2009/2010;07/01/2010;D1;cogshall;bloc2;bordure;11;4322
2009/2010;11/01/2010;D1;cogshall;bloc2;bordure;24;8232
2009/2010;14/01/2010;D1;cogshall;bloc2;bordure;15;5659,6
2009/2010;18/01/2010;D1;cogshall;bloc2;bordure;14;5432,6
2009/2010;21/01/2010;D1;cogshall;bloc2;bordure;4;1485,5
2009/2010;25/01/2010;D1;cogshall;bloc2;bordure;8;2935
2009/2010;28/01/2010;D1;cogshall;bloc2;bordure;5;1662,1
2009/2010;27/11/2009;D10;cogshall;bloc2;taille02;2;280
2009/2010;01/12/2009;D10;cogshall;bloc2;taille02;5;1204
2009/2010;04/12/2009;D10;cogshall;bloc2;taille02;2;617
2009/2010;08/12/2009;D10;cogshall;bloc2;taille02;3;747,4
2009/2010;10/12/2009;D10;cogshall;bloc2;taille02;3;884,8
2009/2010;14/12/2009;D10;cogshall;bloc2;taille02;19;5665,2
2009/2010;17/12/2009;D10;cogshall;bloc2;taille02;17;5462,5
2009/2010;21/12/2009;D10;cogshall;bloc2;taille02;7;1783,5
2009/2010;24/12/2009;D10;cogshall;bloc2;taille02;11;3462,3
2009/2010;28/12/2009;D10;cogshall;bloc2;taille02;11;3941,1
2009/2010;31/12/2009;D10;cogshall;bloc2;taille02;20;6427,1
2009/2010;04/01/2010;D10;cogshall;bloc2;taille02;22;8899,4
2009/2010;07/01/2010;D10;cogshall;bloc2;taille02;6;2520
2009/2010;11/01/2010;D10;cogshall;bloc2;taille02;10;3979
2009/2010;14/01/2010;D10;cogshall;bloc2;taille02;12;5362
2009/2010;18/01/2010;D10;cogshall;bloc2;taille02;9;3949
2009/2010;21/01/2010;D10;cogshall;bloc2;taille02;1;509
2009/2010;25/01/2010;D10;cogshall;bloc2;taille02;2;756
2009/2010;19/11/2009;D11;cogshall;bloc2;taille02;1;206,3
2009/2010;27/11/2009;D11;cogshall;bloc2;taille02;1;314
2009/2010;01/12/2009;D11;cogshall;bloc2;taille02;2;396
2009/2010;04/12/2009;D11;cogshall;bloc2;taille02;1;198,1
2009/2010;08/12/2009;D11;cogshall;bloc2;taille02;1;377
2009/2010;14/12/2009;D11;cogshall;bloc2;taille02;5;1201,1
2009/2010;17/12/2009;D11;cogshall;bloc2;taille02;10;3031,5
2009/2010;21/12/2009;D11;cogshall;bloc2;taille02;8;2679,5
2009/2010;24/12/2009;D11;cogshall;bloc2;taille02;6;2184,5
2009/2010;28/12/2009;D11;cogshall;bloc2;taille02;29;11000,3
2009/2010;31/12/2009;D11;cogshall;bloc2;taille02;9;2678,6
2009/2010;04/01/2010;D11;cogshall;bloc2;taille02;33;13736,1
2009/2010;07/01/2010;D11;cogshall;bloc2;taille02;7;2999
2009/2010;11/01/2010;D11;cogshall;bloc2;taille02;13;5369
2009/2010;14/01/2010;D11;cogshall;bloc2;taille02;5;1896
2009/2010;18/01/2010;D11;cogshall;bloc2;taille02;2;993
2009/2010;21/01/2010;D11;cogshall;bloc2;taille02;1;353
2009/2010;25/01/2010;D11;cogshall;bloc2;taille02;1;425
2009/2010;26/11/2009;D12;cogshall;bloc2;taille07;1;256
2009/2010;27/11/2009;D12;cogshall;bloc2;taille07;2;704
2009/2010;01/12/2009;D12;cogshall;bloc2;taille07;4;798
2009/2010;04/12/2009;D12;cogshall;bloc2;taille07;3;1273,9
2009/2010;08/12/2009;D12;cogshall;bloc2;taille07;5;1767,5
2009/2010;10/12/2009;D12;cogshall;bloc2;taille07;5;1634,4
2009/2010;14/12/2009;D12;cogshall;bloc2;taille07;9;2830,9
2009/2010;17/12/2009;D12;cogshall;bloc2;taille07;10;2909,2
2009/2010;21/12/2009;D12;cogshall;bloc2;taille07;7;2412,8
2009/2010;24/12/2009;D12;cogshall;bloc2;taille07;9;3143,75
2009/2010;28/12/2009;D12;cogshall;bloc2;taille07;17;6283,3
2009/2010;31/12/2009;D12;cogshall;bloc2;taille07;8;2890,8
2009/2010;04/01/2010;D12;cogshall;bloc2;taille07;20;7782,1
2009/2010;07/01/2010;D12;cogshall;bloc2;taille07;10;4725
2009/2010;11/01/2010;D12;cogshall;bloc2;taille07;7;3137
2009/2010;14/01/2010;D12;cogshall;bloc2;taille07;17;7583
2009/2010;18/01/2010;D12;cogshall;bloc2;taille07;7;3748
2009/2010;21/01/2010;D12;cogshall;bloc2;taille07;7;3063
2009/2010;25/01/2010;D12;cogshall;bloc2;taille07;9;4311
2009/2010;28/01/2010;D12;cogshall;bloc2;taille07;2;816
2009/2010;04/02/2010;D12;cogshall;bloc2;taille07;1;418
2009/2010;04/12/2009;D13;cogshall;bloc2;taille07;8;2100
2009/2010;08/12/2009;D13;cogshall;bloc2;taille07;6;1805,8
2009/2010;10/12/2009;D13;cogshall;bloc2;taille07;1;243,1
2009/2010;14/12/2009;D13;cogshall;bloc2;taille07;6;2143
2009/2010;17/12/2009;D13;cogshall;bloc2;taille07;8;2339,4
2009/2010;21/12/2009;D13;cogshall;bloc2;taille07;23;8120,9
2009/2010;24/12/2009;D13;cogshall;bloc2;taille07;14;5053,5
2009/2010;28/12/2009;D13;cogshall;bloc2;taille07;36;12010,9
2009/2010;31/12/2009;D13;cogshall;bloc2;taille07;19;6788,9
2009/2010;04/01/2010;D13;cogshall;bloc2;taille07;29;10985,1
2009/2010;07/01/2010;D13;cogshall;bloc2;taille07;27;10483
2009/2010;11/01/2010;D13;cogshall;bloc2;taille07;16;6475,5
2009/2010;14/01/2010;D13;cogshall;bloc2;taille07;16;7247,2
2009/2010;18/01/2010;D13;cogshall;bloc2;taille07;7;3069,8
2009/2010;21/01/2010;D13;cogshall;bloc2;taille07;3;1313,7
2009/2010;25/01/2010;D13;cogshall;bloc2;taille07;3;1343,8
2009/2010;04/12/2009;D14;cogshall;bloc2;taille07;5;1000
2009/2010;10/12/2009;D14;cogshall;bloc2;taille07;1;226,8
2009/2010;14/12/2009;D14;cogshall;bloc2;taille07;12;3998,6
2009/2010;17/12/2009;D14;cogshall;bloc2;taille07;11;3427,4
2009/2010;21/12/2009;D14;cogshall;bloc2;taille07;10;3110
2009/2010;24/12/2009;D14;cogshall;bloc2;taille07;4;1103,3
2009/2010;28/12/2009;D14;cogshall;bloc2;taille07;26;7748,9
2009/2010;31/12/2009;D14;cogshall;bloc2;taille07;23;7621
2009/2010;04/01/2010;D14;cogshall;bloc2;taille07;32;11102,9
2009/2010;07/01/2010;D14;cogshall;bloc2;taille07;26;8258
2009/2010;11/01/2010;D14;cogshall;bloc2;taille07;16;6374
2009/2010;14/01/2010;D14;cogshall;bloc2;taille07;27;10472
2009/2010;18/01/2010;D14;cogshall;bloc2;taille07;13;5011,1
2009/2010;21/01/2010;D14;cogshall;bloc2;taille07;4;1732,3
2009/2010;25/01/2010;D14;cogshall;bloc2;taille07;13;4868,4
2009/2010;28/01/2010;D14;cogshall;bloc2;taille07;1;431,3
2009/2010;04/12/2009;D15;cogshall;bloc2;taille07;3;850
2009/2010;08/12/2009;D15;cogshall;bloc2;taille07;6;1712,2
2009/2010;14/12/2009;D15;cogshall;bloc2;taille07;10;3131,7
2009/2010;17/12/2009;D15;cogshall;bloc2;taille07;14;4422,5
2009/2010;21/12/2009;D15;cogshall;bloc2;taille07;14;5235,2
2009/2010;24/12/2009;D15;cogshall;bloc2;taille07;12;4092,6
2009/2010;28/12/2009;D15;cogshall;bloc2;taille07;28;10330,3
2009/2010;31/12/2009;D15;cogshall;bloc2;taille07;22;7959,3
2009/2010;04/01/2010;D15;cogshall;bloc2;taille07;24;9349,9
2009/2010;07/01/2010;D15;cogshall;bloc2;taille07;22;8788
2009/2010;11/01/2010;D15;cogshall;bloc2;taille07;18;7833,1
2009/2010;14/01/2010;D15;cogshall;bloc2;taille07;19;8072
2009/2010;18/01/2010;D15;cogshall;bloc2;taille07;11;5272,1
2009/2010;21/01/2010;D15;cogshall;bloc2;taille07;6;3173,2
2009/2010;25/01/2010;D15;cogshall;bloc2;taille07;4;1795,7
2009/2010;01/02/2010;D15;cogshall;bloc2;taille07;1;711
2009/2010;04/12/2009;D16;cogshall;bloc2;taille07;4;1000
2009/2010;14/12/2009;D16;cogshall;bloc2;taille07;5;1926,4
2009/2010;17/12/2009;D16;cogshall;bloc2;taille07;6;2372,3
2009/2010;21/12/2009;D16;cogshall;bloc2;taille07;14;5679,3
2009/2010;24/12/2009;D16;cogshall;bloc2;taille07;6;2858,2
2009/2010;28/12/2009;D16;cogshall;bloc2;taille07;12;4584,9
2009/2010;31/12/2009;D16;cogshall;bloc2;taille07;3;1034
2009/2010;04/01/2010;D16;cogshall;bloc2;taille07;19;7381,2
2009/2010;07/01/2010;D16;cogshall;bloc2;taille07;14;6394
2009/2010;11/01/2010;D16;cogshall;bloc2;taille07;7;3259,6
2009/2010;14/01/2010;D16;cogshall;bloc2;taille07;8;3860
2009/2010;21/01/2010;D16;cogshall;bloc2;taille07;3;1348
2009/2010;25/01/2010;D16;cogshall;bloc2;taille07;5;2467
2009/2010;01/02/2010;D16;cogshall;bloc2;taille07;1;658
2009/2010;08/12/2009;D17;cogshall;bloc2;bordure;1;280,7
2009/2010;14/12/2009;D17;cogshall;bloc2;bordure;2;654,4
2009/2010;17/12/2009;D17;cogshall;bloc2;bordure;2;595
2009/2010;21/12/2009;D17;cogshall;bloc2;bordure;8;2852,9
2009/2010;24/12/2009;D17;cogshall;bloc2;bordure;6;1650,2
2009/2010;28/12/2009;D17;cogshall;bloc2;bordure;16;5544,5
2009/2010;31/12/2009;D17;cogshall;bloc2;bordure;10;3703,7
2009/2010;04/01/2010;D17;cogshall;bloc2;bordure;21;6694,2
2009/2010;11/01/2010;D17;cogshall;bloc2;bordure;31;11343,7
2009/2010;14/01/2010;D17;cogshall;bloc2;bordure;25;9546
2009/2010;18/01/2010;D17;cogshall;bloc2;bordure;19;7727,7
2009/2010;21/01/2010;D17;cogshall;bloc2;bordure;10;3318,4
2009/2010;25/01/2010;D17;cogshall;bloc2;bordure;18;6607,8
2009/2010;28/01/2010;D17;cogshall;bloc2;bordure;5;1935,6
2009/2010;01/02/2010;D17;cogshall;bloc2;bordure;4;1932
2009/2010;27/11/2009;D2;cogshall;bloc2;tem;4;502
2009/2010;04/12/2009;D2;cogshall;bloc2;tem;2;310,4
2009/2010;14/12/2009;D2;cogshall;bloc2;tem;3;1018,9
2009/2010;17/12/2009;D2;cogshall;bloc2;tem;2;659,6
2009/2010;21/12/2009;D2;cogshall;bloc2;tem;4;1434,5
2009/2010;24/12/2009;D2;cogshall;bloc2;tem;5;1763,1
2009/2010;28/12/2009;D2;cogshall;bloc2;tem;6;2141
2009/2010;31/12/2009;D2;cogshall;bloc2;tem;7;2154,5
2009/2010;04/01/2010;D2;cogshall;bloc2;tem;15;5961
2009/2010;07/01/2010;D2;cogshall;bloc2;tem;11;4181
2009/2010;11/01/2010;D2;cogshall;bloc2;tem;9;3160
2009/2010;14/01/2010;D2;cogshall;bloc2;tem;15;6334
2009/2010;18/01/2010;D2;cogshall;bloc2;tem;9;3668
2009/2010;21/01/2010;D2;cogshall;bloc2;tem;10;4292
2009/2010;25/01/2010;D2;cogshall;bloc2;tem;11;4016
2009/2010;28/01/2010;D2;cogshall;bloc2;tem;2;852
2009/2010;01/02/2010;D2;cogshall;bloc2;tem;2;734
2009/2010;19/11/2009;D3;cogshall;bloc2;tem;1;166
2009/2010;17/12/2009;D3;cogshall;bloc2;tem;8;2531,3
2009/2010;21/12/2009;D3;cogshall;bloc2;tem;3;877,9
2009/2010;24/12/2009;D3;cogshall;bloc2;tem;9;2713,2
2009/2010;28/12/2009;D3;cogshall;bloc2;tem;5;1650,6
2009/2010;31/12/2009;D3;cogshall;bloc2;tem;13;4651,8
2009/2010;04/01/2010;D3;cogshall;bloc2;tem;31;11455,1
2009/2010;07/01/2010;D3;cogshall;bloc2;tem;7;2720
2009/2010;11/01/2010;D3;cogshall;bloc2;tem;16;6578
2009/2010;14/01/2010;D3;cogshall;bloc2;tem;10;3825
2009/2010;18/01/2010;D3;cogshall;bloc2;tem;9;3679
2009/2010;21/01/2010;D3;cogshall;bloc2;tem;7;3109
2009/2010;25/01/2010;D3;cogshall;bloc2;tem;8;3579
2009/2010;28/01/2010;D3;cogshall;bloc2;tem;1;427
2009/2010;27/11/2009;D4;cogshall;bloc2;tem;1;133
2009/2010;30/11/2009;D4;cogshall;bloc2;tem;2;481
2009/2010;04/12/2009;D4;cogshall;bloc2;tem;5;931,2
2009/2010;08/12/2009;D4;cogshall;bloc2;tem;2;759
2009/2010;10/12/2009;D4;cogshall;bloc2;tem;1;342
2009/2010;14/12/2009;D4;cogshall;bloc2;tem;19;5569,66
2009/2010;17/12/2009;D4;cogshall;bloc2;tem;16;5750,5
2009/2010;21/12/2009;D4;cogshall;bloc2;tem;13;4048,2
2009/2010;24/12/2009;D4;cogshall;bloc2;tem;13;4444,3
2009/2010;28/12/2009;D4;cogshall;bloc2;tem;13;4664,1
2009/2010;31/12/2009;D4;cogshall;bloc2;tem;5;1784,7
2009/2010;04/01/2010;D4;cogshall;bloc2;tem;18;6680,2
2009/2010;07/01/2010;D4;cogshall;bloc2;tem;3;1481
2009/2010;11/01/2010;D4;cogshall;bloc2;tem;9;4112
2009/2010;14/01/2010;D4;cogshall;bloc2;tem;6;2464
2009/2010;18/01/2010;D4;cogshall;bloc2;tem;4;1546
2009/2010;21/01/2010;D4;cogshall;bloc2;tem;3;1348
2009/2010;25/01/2010;D4;cogshall;bloc2;tem;2;882
2009/2010;28/01/2010;D4;cogshall;bloc2;tem;1;208
2009/2010;04/12/2009;D5;cogshall;bloc2;tem;3;403,6
2009/2010;08/12/2009;D5;cogshall;bloc2;tem;2;469
2009/2010;10/12/2009;D5;cogshall;bloc2;tem;1;164,9
2009/2010;14/12/2009;D5;cogshall;bloc2;tem;2;618,3
2009/2010;17/12/2009;D5;cogshall;bloc2;tem;8;2338,4
2009/2010;21/12/2009;D5;cogshall;bloc2;tem;7;2007,6
2009/2010;24/12/2009;D5;cogshall;bloc2;tem;6;1849,7
2009/2010;28/12/2009;D5;cogshall;bloc2;tem;10;3453,8
2009/2010;31/12/2009;D5;cogshall;bloc2;tem;12;3758,6
2009/2010;04/01/2010;D5;cogshall;bloc2;tem;22;7743,2
2009/2010;07/01/2010;D5;cogshall;bloc2;tem;9;3667
2009/2010;11/01/2010;D5;cogshall;bloc2;tem;14;6894
2009/2010;14/01/2010;D5;cogshall;bloc2;tem;13;5062
2009/2010;18/01/2010;D5;cogshall;bloc2;tem;3;1563
2009/2010;21/01/2010;D5;cogshall;bloc2;tem;4;1887
2009/2010;25/01/2010;D5;cogshall;bloc2;tem;4;1662
2009/2010;04/12/2009;D6;cogshall;bloc2;tem;1;450
2009/2010;08/12/2009;D6;cogshall;bloc2;tem;1;220
2009/2010;10/12/2009;D6;cogshall;bloc2;tem;1;318,2
2009/2010;14/12/2009;D6;cogshall;bloc2;tem;8;2310,1
2009/2010;17/12/2009;D6;cogshall;bloc2;tem;6;1674,9
2009/2010;21/12/2009;D6;cogshall;bloc2;tem;12;3501,8
2009/2010;24/12/2009;D6;cogshall;bloc2;tem;14;4357,5
2009/2010;28/12/2009;D6;cogshall;bloc2;tem;17;5525,8
2009/2010;31/12/2009;D6;cogshall;bloc2;tem;14;4428,6
2009/2010;04/01/2010;D6;cogshall;bloc2;tem;24;8454,7
2009/2010;07/01/2010;D6;cogshall;bloc2;tem;21;8031
2009/2010;11/01/2010;D6;cogshall;bloc2;tem;22;7866,2
2009/2010;14/01/2010;D6;cogshall;bloc2;tem;33;12524,2
2009/2010;18/01/2010;D6;cogshall;bloc2;tem;23;9726,1
2009/2010;21/01/2010;D6;cogshall;bloc2;tem;17;6647,3
2009/2010;25/01/2010;D6;cogshall;bloc2;tem;24;11451,2
2009/2010;28/01/2010;D6;cogshall;bloc2;tem;8;3559,6
2009/2010;01/02/2010;D6;cogshall;bloc2;tem;4;1812
2009/2010;04/02/2010;D6;cogshall;bloc2;tem;1;276
2009/2010;04/12/2009;D7;cogshall;bloc2;taille02;7;2000
2009/2010;08/12/2009;D7;cogshall;bloc2;taille02;5;1247,6
2009/2010;14/12/2009;D7;cogshall;bloc2;taille02;11;3151,3
2009/2010;17/12/2009;D7;cogshall;bloc2;taille02;6;1957
